business_id,business_name,department,address,phone_number,open_date,월요일 운영시간,월요일 휴게시간,화요일 운영시간,화요일 휴게시간,수요일 운영시간,수요일 휴게시간,목요일 운영시간,목요일 휴게시간,금요일 운영시간,금요일 휴게시간,토요일 운영시간,토요일 휴게시간,일요일 운영시간,일요일 휴게시간
086-64-57527,맑은이비인후과의원,이비인후과,"충청남도 천안시 서북구 불당21로 67-26, 2층 201,202,203호 (불당동)",041-522-7553,20170220,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~15:00,,09:00~13:00,
006-64-78155,모아산부인과의원,산부인과,"충청남도 논산시 중앙로 418, (취암동)",041-734-3575,19990424,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~12:30,,,
005-32-56323,미래아이소아청소년과의원,소아청소년과,"충청남도 천안시 동남구 만남로 50, 6층 (신부동)",041-569-6655,20060919,08:30~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,09:00~20:00,,08:30~14:00,,,
021-41-11229,미소가인피부과의원,피부과,"충청북도 청주시 흥덕구 풍산로 18, 5층 (가경동)",043-238-7766,20080619,09:30~20:00,13:00~14:00,09:30~19:00,13:00~14:00,09:30~19:00,13:00~14:00,09:30~19:00,13:00~14:00,09:30~20:00,13:00~14:00,09:30~15:00,,,
075-97-93353,민상혁기둥정형외과의원,정형외과,"충청남도 천안시 동남구 만남로 90, 2~5층 (신부동)",041-415-1100,20160805,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~13:00,,,
264-19-23773,밝은신안과의원,안과,"충청남도 아산시 온천대로 1492, (온천동, 2층, 지하1층)",041-547-1082,20120618,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~18:00,,09:00~13:00,,,
626-15-62234,백승일의 참정형외과의원,정형외과,"충청북도 청주시 서원구 서부로 1350, 5층 (성화동)",043-284-1001,20100216,09:00~18:30,,09:00~18:30,,09:00~18:30,,09:00~16:00,,09:00~18:30,,09:00~14:00,,,
704-79-46542,삼성안과의원,안과,"충청북도 청주시 흥덕구 대농로 43, 3층 (복대동, 신영지웰시티)",268-0079,20130531,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~14:00,,,
010-68-73531,삼성연합소아청소년과의원,소아청소년과,"충청북도 청주시 서원구 장전로6번길 32, 2,3층 (성화동)",043-237-0300,20040630,08:00~19:00,,08:00~19:00,,08:00~19:00,,08:00~19:00,,08:00~19:00,,08:00~16:00,,09:00~16:00,
946-46-96238,서산조은내과의원,내과,"충청남도 서산시 율지8로 7-6, 2,3층 (동문동)",041-429-0011,20151207,08:00~18:00,,08:00~18:00,,08:00~18:00,,08:00~18:00,,08:00~18:00,,,,,
705-76-21846,서울강한정형외과의원,정형외과,"충청남도 아산시 온천대로 1480, (온천동)",041-547-1175,20041220,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~18:30,,08:30~15:00,,,
021-32-89793,서울튼튼신경외과의원,신경외과,"충청남도 공주시 용당길 17, 2층 (산성동)",041-852-0975,20170508,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~13:00,,,
842-79-43796,소화잘되는내과의원,내과,"충청북도 청주시 흥덕구 가경로 8, 2층 (가경동, 태양빌딩)",043-716-2885,20170424,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~18:30,13:00~14:00,08:30~14:00,,,
894-86-81186,속편한내과의원,내과,"충청남도 천안시 동남구 만남로 64, 3층 302호 (신부동)",041-551-6368,20030213,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~18:00,13:00~14:00,08:30~14:00,,,
413-74-21842,수피부과의원,피부과,"충청남도 천안시 서북구 동서대로 125-3, 3층 (성정동)",041-555-8833,20140428,09:30~19:30,12:30~14:00,09:30~18:30,12:30~14:00,09:30~18:30,12:30~14:00,09:30~18:30,12:30~14:00,09:30~19:30,12:30~14:00,09:00~14:00,,,
980-32-97723,아산두리이비인후과의원,이비인후과,"충청남도 아산시 번영로 223, 3층 301호 (모종동, 아산동양고속터미널복합시설)",041-546-5551,20170105,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~14:00,,,
432-56-47361,아산베리굿신경외과의원,신경외과,"충청남도 아산시 모종로 5, 6층 (모종동)",041-424-9813,20180411,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~14:00,,09:00~13:00,
106-93-18794,아이나래정신건강의학과의원,정신건강의학과,"충청북도 청주시 흥덕구 대농로 66, 3층 301호 (복대동)",043-278-1122,20160328,09:00~20:00,13:00~14:00,09:00~19:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~14:00,,,
056-32-26473,안기현이비인후과의원,이비인후과,"충청북도 충주시 계명대로 30, 2.3.5층 (칠금동)",043-843-8866,19950502,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~19:00,,09:00~14:00,,,
007-61-97548,엔젤소아청소년과의원,소아청소년과,"충청남도 공주시 번영1로 124, (신관동)",041-840-1004,20090715,08:30~22:00,12:30~14:00,08:30~22:00,12:30~14:00,08:30~22:00,12:30~14:00,08:30~22:00,12:30~14:00,08:30~22:00,12:30~14:00,08:30~18:00,12:30~14:00,08:30~18:00,12:30~14:00
903-46-57516,열린이비인후과의원,이비인후과,"충청남도 천안시 서북구 충무로 133, 2층 (쌍용동)",041-592-7007,20040127,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,09:00~20:00,13:00~14:00,,,,
002-04-89941,열린정신건강의학과의원,정신건강의학과,"충청북도 청주시 청원구 상당로 307, 301호 (내덕동, 농협중앙회)",043-221-5527,20160530,09:00~18:30,12:30~14:00,09:00~18:30,12:30~14:00,09:00~18:30,12:30~14:00,09:00~18:30,12:30~14:00,09:00~18:30,12:30~14:00,09:00~13:00,,,
621-75-78385,오라클피부과의원,피부과,"충청북도 충주시 봉계1길 66, 황금빌딩 4,5층 (칠금동)",043-845-6640,20140417,09:30~20:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~20:00,,09:00~14:00,,,
621-75-78385,오라클피부과의원,피부과,"충청남도 천안시 서북구 충무로 175, 4층 (쌍용동)",041-902-8825,20190429,10:00~19:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~19:00,13:00~14:00,10:00~19:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~15:00,,,
648-46-45124,오라클피부과의원,피부과,"충청남도 천안시 서북구 충무로 175, 4층 (쌍용동)",041-902-8825,20190429,10:00~19:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~19:00,13:00~14:00,10:00~19:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~15:00,,,
648-46-45124,오라클피부과의원,피부과,"충청북도 충주시 봉계1길 66, 황금빌딩 4,5층 (칠금동)",043-845-6640,20140417,09:30~20:00,,09:30~19:00,,09:30~19:00,,09:30~19:00,,09:30~20:00,,09:00~14:00,,,
042-94-31921,유앤유이비인후과의원,이비인후과,"충청남도 아산시 충무로 22, (온천동)",041-548-5459,19980601,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,08:30~19:00,13:00~14:00,,,,
093-21-33149,조엘소아청소년과의원,소아청소년과,"충청북도 청주시 흥덕구 서부로 1303, 2층 (가경동)",043-235-8575,20110201,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00
168-15-96855,참이비인후과의원,이비인후과,"충청남도 서산시 호수공원6로 53, 2,3,5층 (예천동)",041-669-8275,20140421,09:00~21:00,,09:00~19:00,,09:00~21:00,,09:00~19:00,,09:00~19:00,,09:00~14:00,,,
267-74-12565,천리안안과의원,안과,"충청북도 청주시 청원구 상당로 295-3, 4층,5층 (내덕동)",043-253-3302,20130329,09:00~18:00,09:00~16:30,09:00~18:00,09:00~16:30,09:00~18:00,09:00~16:30,09:00~18:00,09:00~16:30,09:00~18:00,09:00~16:30,08:30~12:00,08:00~10:30,,
621-68-67587,천안김안과신불당의원,안과,"충청남도 천안시 서북구 불당33길 22, 3층(301,302,303호),4층 (불당동)",041-417-1115,20171031,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,,,09:00~18:00,13:00~14:00,09:00~18:00,13:00~14:00,09:00~13:00,,,
317-76-47692,천안서울안과신부점의원,안과,"충청남도 천안시 동남구 만남로 30, 7층 (신부동)",041-522-6767,20021014,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~18:30,13:00~14:00,09:00~14:30,,,
073-12-42391,코아이비인후과의원,이비인후과,"충청북도 청주시 서원구 사직대로 108, 하나로상호저축은행 지하1,지상1층 (사창동)",043-262-4300,20180329,09:00~19:00,12:30~14:00,09:00~19:00,12:30~14:00,09:00~19:00,12:30~14:00,09:00~19:00,12:30~14:00,09:00~19:00,12:30~14:00,09:00~14:00,,,
075-22-74121,클린앤피부과의원,피부과,"충청남도 천안시 서북구 불당4로 91, 6층 (불당동)",041-561-7400,20120903,09:30~19:00,13:00~14:00,09:30~18:00,13:00~14:00,,,09:30~18:00,13:00~14:00,09:30~18:00,13:00~14:00,09:30~14:00,,,
288-86-37199,탑이비인후과의원,이비인후과,"충청남도 천안시 서북구 불당33길 24, 5층 (불당동)",041-569-6477,20170223,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~17:00,13:00~14:00,09:00~13:00,
372-61-74857,프라우삼성산부인과의원,산부인과,"충청북도 청주시 상당구 용암북로160번길 18, 2~6층 (용암동)",043-255-2000,20030426,09:30~18:00,13:00~14:00,09:30~18:00,13:00~14:00,09:30~18:00,13:00~14:00,09:30~18:00,13:00~14:00,09:30~18:00,13:00~14:00,09:30~14:00,,,
074-04-27241,플러스이비인후과의원,이비인후과,"충청남도 천안시 서북구 두정로 244, 3층 304호 (두정동)",041-565-1213,20050415,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~21:00,13:00~14:00,09:00~16:00,13:00~14:00,,
007-17-63989,휴먼피부과의원,피부과,"충청남도 천안시 동남구 만남로 18, (신부동, 휴먼빌딩)",041-561-5611,20161028,10:00~20:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~20:00,13:00~14:00,10:00~16:00,,,
